Year	Grid	Season	Tag	Mass	Status
Y2008	GC	October	H1914	18	None
Y2008	GC	October	H1918	22	None
Y2009	GC	June	H1943	20	None
Y2009	GC	June	H1947	21	None
Y2007	TC	September	H195	18	None
Y2007	TC	October	H195	20	None
Y2008	GC	October	H1954	18	None
Y2008	GC	October	H1955	19	None
Y2008	GC	October	H1955	20	None
Y2008	GC	October	H1956	19	None
Y2008	GC	October	H1957	19	None
Y2008	GC	October	H1957	22	None
Y2008	GC	October	H1965	20	None
Y2007	TC	August	H198	16	None
Y2009	GC	June	H1984	30	None
Y2009	GC	June	H1985	25	None
Y2009	GC	August	H1999	19	None
Y2009	GC	August	H1999	21	None
Y2007	TC	July	H200	19	None
Y2009	GC	August	H2000	17	None
Y2009	GC	August	H2000	24	None
Y2009	GC	June	H2008	30	None
Y2007	TC	July	H201	19	None
Y2007	TC	August	H201	19	None
Y2009	GC	August	H2015	31	None
Y2009	GC	August	H2015	32	None
Y2009	GC	September	H2015	33	None
Y2009	GC	October	H2015	35	None
Y2007	TC	July	H202	18	None
Y2007	TC	September	H202	20	None
Y2009	GC	September	H2023	22	None
Y2009	GC	October	H2023	22	None
Y2009	GC	September	H2025	24	None
Y2009	GC	June	H2026	16	None
Y2009	GC	August	H2027	19	None
Y2009	GC	August	H2027	23	None
Y2009	GC	September	H2027	26	None
Y2009	GC	June	H2028	21	None
Y2009	GC	June	H2030	25	None
Y2009	GC	August	H2030	27	None
Y2009	GC	August	H2035	20	None
Y2007	TC	July	H204	17	None
Y2007	TC	August	H204	18	None
Y2009	GC	August	H2041	18	None
Y2009	GC	August	H2044	19	None
Y2009	GC	September	H2044	22	None
Y2009	GC	October	H2044	24	None
Y2009	GC	August	H2046	19	None
Y2009	GC	September	H2047	14	None
Y2009	GC	October	H2047	17	None
Y2009	GC	September	H2048	17	None
Y2009	GC	October	H2048	19	None
Y2009	GC	September	H2055	27	None
Y2009	GC	October	H2055	28	None
Y2009	GC	August	H2061	21	None
Y2009	GC	August	H2062	25	None
Y2009	GC	August	H2063	21	None
Y2009	GC	September	H2067	21	None
Y2009	GC	October	H2067	23	None
Y2007	TC	July	H207	18	None
Y2009	GC	June	H2072	24	None
Y2009	GC	June	H2073	26	None
Y2009	GC	August	H2073/H2100	25	None
Y2009	GC	August	H2077	23	None
Y2009	GC	September	H2077	24	None
Y2009	GC	August	H2079	22	None
Y2009	GC	September	H2079	24	None
Y2009	GC	October	H2079	27	None
Y2010	GC	June	H2079	27	None
Y2010	GC	August	H2079	26	None
Y2010	GC	September	H2079	26	None
Y2007	TC	July	H208	19	None
Y2007	TC	August	H208	19	None
Y2007	TC	September	H208	21	None
Y2007	TC	September	H208	24	None
Y2007	TC	October	H208	21	None
Y2009	GC	August	H2080	20	None
Y2009	GC	September	H2080	24	None
Y2009	GC	August	H2083	19	None
Y2009	GC	August	H2085	30	None
Y2009	GC	August	H2085	29	None
Y2009	GC	August	H2087	19	None
Y2009	GC	August	H2088	14	None
Y2009	GC	September	H2088	20	None
Y2009	GC	August	H2089	18	None
Y2007	TC	July	H209	22	None
Y2007	TC	August	H209	23	None
Y2007	TC	September	H209	23	None
Y2007	TC	September	H209	25	None
Y2007	TC	October	H209	22	None
Y2009	GC	August	H2090	19	None
Y2009	GC	August	H2093	25	None
Y2009	GC	August	H2093	25	None
Y2009	GC	August	H2095	19	None
Y2009	GC	August	H2100	26	None
Y2009	GC	October	H2103	18	None
Y2009	GC	October	H2107	19	None
Y2009	GC	October	H2119	22	None
Y2009	GC	September	H2126	18	None
Y2009	GC	October	H2126	22	None
Y2009	GC	September	H2128	22	None
Y2009	GC	October	H2128	23	None
Y2010	GC	August	H2135	24	None
Y2010	GC	September	H2135	26	None
Y2010	GC	September	H2135	26	None
Y2010	GC	October	H2135	25	None
Y2009	GC	September	H2138	18	None
Y2009	GC	September	H2139	22	None
Y2007	TC	August	H214	21	None
Y2007	TC	October	H214	20	None
Y2010	GC	June	H2143	22	None
Y2007	TC	August	H215	19	None
Y2010	GC	June	H2153	17	None
Y2010	GC	August	H2153	23	None
Y2010	GC	September	H2153	22	None
Y2010	GC	September	H2153	23	None
Y2011	GC	June	H2153	25	None
Y2010	GC	August	H2157	23	None
Y2010	GC	September	H2157	23	None
Y2010	GC	September	H2157	24	None
Y2010	GC	October	H2157	23	None
Y2010	GC	June	H2165	22	None
Y2010	GC	August	H2165	24	None
Y2010	GC	September	H2165	24	None
Y2010	GC	September	H2165	28	None
Y2010	GC	October	H2165	24	None
Y2010	GC	June	H2169	17	None
Y2010	GC	August	H2169	24	None
Y2010	GC	June	H2175	18	None
Y2010	GC	June	H2177	23	None
Y2010	GC	August	H2177	26	None
Y2010	GC	September	H2177	30	None
Y2010	GC	September	H2177	26	None
Y2010	GC	October	H2177	25	None
Y2010	GC	June	H2180	20	None
Y2010	GC	August	H2180	23	None
Y2010	GC	September	H2180	22	None
Y2010	GC	September	H2180	26	None
Y2010	GC	October	H2180	23	None
Y2011	GC	June	H2180	26	None
Y2011	GC	June	H2180	27	None
Y2011	GC	July	H2180	28	None
Y2010	GC	June	H2184	22	None
Y2010	GC	June	H2186	26	None
Y2010	GC	August	H2186	27	None
Y2010	GC	August	H2187	24	None
Y2010	GC	September	H2187	27	None
Y2010	GC	August	H2189	23	None
Y2010	GC	September	H2189	22	None
Y2010	GC	September	H2189	25	None
Y2009	GC	October	H2197	16	None
Y2011	GC	June	H2201	26	None
Y2011	GC	June	H2201	27	None
Y2011	GC	July	H2201	25	None
Y2011	GC	August	H2201	26	None
Y2011	GC	August	H2201	29	None
Y2011	GC	September	H2201	27	None
Y2011	GC	October	H2201	28	None
Y2011	GC	October	H2201	25	None
Y2011	GC	June	H2202	24	None
Y2011	GC	June	H2202	25	None
Y2011	GC	July	H2202	25	None
Y2011	GC	August	H2202	25	None
Y2011	GC	September	H2202	28	None
Y2011	GC	October	H2202	25	None
Y2011	GC	October	H2202	25	None
Y2010	GC	August	H2205	25	None
Y2010	GC	September	H2205	28	None
Y2010	GC	September	H2206	21	None
Y2010	GC	August	H2210	21	None
Y2010	GC	September	H2210	20	None
Y2010	GC	September	H2210	22	None
Y2010	GC	October	H2210	22	None
Y2010	GC	June	H2219	21	None
Y2010	GC	August	H2241	23	None
Y2010	GC	September	H2244	22	None
Y2010	GC	June	H2259	19	None
Y2010	GC	June	H2260	16	None
Y2010	GE	August	H2261	20	None
Y2010	GE	September	H2261	23	None
Y2010	GC	June	H2262	26	None
Y2010	GC	August	H2266	20	None
Y2008	TC	July	H227	21	None
Y2008	TC	August	H227	24	None
Y2010	GC	August	H2273	22	None
Y2010	GC	September	H2273	24	None
Y2011	GC	June	H2274	24	None
Y2007	TC	August	H228	19	None
Y2010	GC	August	H2291	20	None
Y2010	GC	September	H2291	23	None
Y2010	GC	June	H2295	20	None
Y2010	GC	June	H2296	18	None
Y2010	GC	August	H2296	23	None
Y2010	GC	September	H2296	24	None
Y2011	GC	June	H2296	28	None
Y2011	GC	June	H2296	29	None
Y2011	GC	July	H2296	27	None
Y2011	GC	June	H2305	17	None
Y2011	GC	July	H2305	19	None
Y2010	GC	September	H2318	28	None
Y2010	GC	September	H2322	24	None
Y2010	GC	September	H2322	24	None
Y2010	GC	August	H2332	21	None
Y2010	GC	September	H2332	24	None
Y2010	GC	August	H2333	19	None
Y2010	GC	September	H2334	21	None
Y2010	GC	September	H2334	25	None
Y2010	GC	August	H2337	21	None
Y2010	GC	September	H2337	23	None
Y2010	GC	September	H2345	24	None
Y2010	GC	September	H2345	25	None
Y2010	GC	August	H2346	21	None
Y2010	GC	September	H2350	19	None
Y2010	GC	September	H2350	22	None
Y2010	GC	October	H2350	23	None
Y2011	GC	June	H2361	22	None
Y2011	GC	June	H2361	25	None
Y2011	GC	July	H2361	22	None
Y2011	GC	August	H2361	24	None
Y2011	GC	August	H2361	26	None
Y2011	GC	September	H2361	22	None
Y2010	GC	October	H2362	20	None
Y2010	GC	September	H2368	23	None
Y2010	GC	September	H2374	17	None
Y2011	GC	June	H2387	25	None
Y2011	GC	June	H2387	26	None
Y2011	GC	July	H2387	26	None
Y2011	GC	August	H2387	22	None
Y2011	GC	August	H2387	27	None
Y2007	TC	September	H239	20	None
Y2011	GC	June	H2393	20	None
Y2011	GC	June	H2393	24	None
Y2011	GC	July	H2393	22	None
Y2011	GC	August	H2393	25	None
Y2011	GC	August	H2393	21	None
Y2011	GC	October	H2393	25	None
Y2011	GC	October	H2393	25	None
Y2011	GC	June	H2395	28	None
Y2011	GC	June	H2395	29	None
Y2011	GC	June	H2402	18	None
Y2011	GC	June	H2402	20	None
Y2011	GC	July	H2402	21	None
Y2011	GC	June	H2404	19	None
Y2011	GC	June	H2406	24	None
Y2011	GC	June	H2406	27	None
Y2011	GC	July	H2406	28	None
Y2011	GC	August	H2406	28	None
Y2011	GC	August	H2406	30	None
Y2011	GC	September	H2406	29	None
Y2011	GC	June	H2407	18	None
Y2011	GC	July	H2407	19	None
Y2011	GC	August	H2407	20	None
Y2011	GC	August	H2407	19	None
Y2011	GC	September	H2407	24	None
Y2011	GC	October	H2407	23	None
Y2011	GC	October	H2407	23	None
Y2011	GC	July	H2408	17	None
Y2007	TC	September	H241	21	None
Y2011	GC	June	H2415	17	None
Y2011	GC	June	H2425	27	None
Y2011	GC	July	H2425	26	None
Y2011	GC	June	H2431	15	None
Y2011	GC	June	H2431	21	None
Y2011	GC	July	H2431	20	None
Y2011	GC	August	H2431	20	None
Y2011	GC	August	H2431	20	None
Y2011	GC	September	H2431	25	None
Y2011	GC	October	H2431	24	None
Y2012	GC	April	H2431	21	None
Y2012	GC	May	H2431	24	None
Y2012	GC	June	H2431	25	None
Y2012	GC	June	H2431	22	None
Y2012	GC	July	H2431	24	None
Y2012	GC	August	H2431	24	None
Y2012	GC	September	H2431	27	None
Y2012	GC	October	H2431	28	None
Y2011	GC	June	H2432	26	None
Y2011	GC	June	H2432	30	None
Y2011	GC	July	H2432	28	None
Y2011	GC	August	H2432	27	None
Y2011	GC	August	H2432	25	None
Y2011	GC	September	H2432	29	None
Y2011	GC	October	H2432	28	None
Y2011	GC	October	H2432	27	None
Y2011	GC	June	H2435	21	None
Y2011	GC	July	H2435	19	None
Y2011	GC	August	H2435	20	None
Y2011	GC	August	H2435	19	None
Y2011	GC	September	H2435	21	None
Y2011	GC	October	H2435	22	None
Y2011	GC	June	H2437	26	None
Y2011	GC	June	H2437	28	None
Y2011	GC	July	H2437	29	None
Y2011	GC	August	H2437	26	None
Y2011	GC	August	H2437	33	None
Y2011	GC	October	H2437	29	None
Y2011	GC	October	H2437	27	None
Y2011	GC	June	H2439	23	None
Y2011	GC	June	H2439	26	None
Y2011	GC	July	H2439	29	None
Y2011	GC	August	H2439	28	None
Y2011	GC	June	H2440	23	None
Y2011	GC	June	H2440	23	None
Y2011	GC	July	H2440	23	None
Y2011	GC	August	H2440	25	None
Y2011	GC	June	H2442	18	None
Y2011	GC	June	H2442	22	None
Y2011	GC	July	H2442	24	None
Y2011	GC	August	H2442	24	None
Y2011	GC	August	H2442	24	None
Y2011	GC	September	H2442	24	None
Y2011	GC	October	H2442	26	None
Y2011	GC	October	H2442	27	None
Y2011	GC	June	H2445	21	None
Y2011	GC	July	H2445	21	None
Y2011	GC	August	H2445	22	None
Y2011	GC	August	H2445	22	None
Y2011	GC	September	H2445	26	None
Y2011	GC	June	H2448	18	None
Y2011	GC	July	H2448	19	None
Y2011	GC	August	H2448	19	None
Y2011	GC	August	H2448	20	None
Y2011	GC	September	H2448	22	None
Y2011	GC	October	H2448	21	None
Y2011	GC	June	H2450	16	None
Y2011	GC	August	H2450	22	None
Y2010	GC	October	H2451	24	None
Y2011	GC	June	H2455	24	None
Y2011	GC	June	H2455	25	None
Y2011	GC	July	H2455	25	None
Y2011	GC	August	H2455	23	None
Y2011	GC	August	H2455	27	None
Y2010	GC	October	H2456	25	None
Y2011	GC	July	H2460	16	None
Y2011	GC	August	H2460	19	None
Y2011	GC	October	H2460	25	None
Y2011	GC	June	H2462	21	None
Y2011	GC	August	H2462	22	None
Y2011	GC	August	H2462	25	None
Y2011	GC	July	H2470	20	None
Y2011	GC	August	H2470	22	None
Y2011	GC	August	H2470	22	None
Y2011	GC	October	H2470	25	None
Y2012	GC	April	H2470	23	None
Y2011	GC	July	H2472	17	None
Y2011	GC	August	H2472	17	None
Y2011	GC	August	H2472	19	None
Y2011	GC	October	H2472	20	None
Y2011	GC	August	H2474	20	None
Y2011	GC	August	H2474	17	None
Y2011	GC	October	H2474	28	None
Y2011	GC	October	H2474	26	None
Y2011	GC	June	H2476	24	None
Y2011	GC	June	H2476	25	None
Y2011	GC	July	H2476	23	None
Y2011	GC	August	H2476	21	None
Y2011	GC	August	H2476	26	None
Y2011	GC	September	H2476	24	None
Y2011	GC	October	H2476	23	None
Y2012	GC	April	H2476	24	None
Y2012	GC	May	H2476	23	None
Y2012	GC	June	H2476	27	None
Y2012	GC	June	H2476	25	None
Y2012	GC	July	H2476	27	None
Y2012	GC	August	H2476	26	None
Y2012	GC	September	H2476	31	None
Y2011	GC	June	H2477	18	None
Y2011	GC	June	H2477	23	None
Y2011	GC	June	H2480	24	None
Y2011	GC	June	H2487	30	None
Y2011	GC	June	H2487	33	None
Y2011	GC	July	H2487	32	None
Y2011	GC	August	H2487	32	None
Y2011	GC	August	H2487	32	None
Y2011	GC	September	H2487	35	None
Y2011	GC	October	H2487	31	None
Y2011	GC	October	H2487	29	None
Y2007	TC	August	H249	16	None
Y2011	GC	June	H2492	23	None
Y2011	GC	June	H2492	24	None
Y2011	GC	July	H2492	22	None
Y2011	GC	August	H2492	23	None
Y2011	GC	June	H2495	22	None
Y2011	GC	June	H2495	24	None
Y2011	GC	July	H2495	19	None
Y2011	GC	August	H2495	22	None
Y2011	GC	August	H2495	21	None
Y2011	GC	September	H2495	24	None
Y2011	GC	October	H2495	24	None
Y2011	GC	July	H2497	15	None
Y2011	GC	June	H2499	22	None
Y2011	GC	August	H2499	19	None
Y2011	GC	August	H2499	23	None
Y2011	GC	October	H2499	24	None
Y2011	GC	August	H2501	17	None
Y2011	GC	June	H2503	27	None
Y2011	GC	July	H2503	27	None
Y2011	GC	July	H2504	19	None
Y2007	TC	September	H251	17	None
Y2007	TC	September	H251	18	None
Y2011	GC	June	H2511	20	None
Y2011	GC	July	H2511	19	None
Y2011	GC	August	H2511	21	None
Y2011	GC	August	H2511	20	None
Y2011	GC	September	H2511	20	None
Y2011	GC	October	H2511	22	None
Y2011	GC	July	H2513	17	None
Y2011	GC	August	H2513	22	None
Y2011	GC	August	H2513	20	None
Y2011	GC	June	H2516	25	None
Y2011	GC	June	H2517	16	None
Y2011	GC	July	H2517	18	None
Y2011	GC	August	H2517	19	None
Y2011	GC	September	H2517	23	None
Y2012	GC	April	H2517	25	None
Y2012	GC	May	H2517	24	None
Y2012	GC	June	H2517	26	None
Y2011	GC	June	H2522	20	None
Y2011	GC	July	H2523	18	None
Y2011	GC	June	H2529	28	None
Y2011	GC	June	H2529	30	None
Y2011	GC	July	H2529	31	None
Y2011	GC	August	H2529	29	None
Y2011	GC	August	H2529	29	None
Y2011	GC	September	H2529	29	None
Y2011	GC	October	H2529	29	None
Y2007	TC	August	H253	17	None
Y2007	TC	September	H253	20	None
Y2007	TC	September	H253	19	None
Y2011	GC	June	H2532	18	None
Y2011	GC	August	H2532	21	None
Y2011	GC	July	H2535	22	None
Y2011	GC	August	H2535	21	None
Y2011	GC	July	H2537	18	None
Y2011	GC	August	H2537	17	None
Y2011	GC	September	H2537	18	None
Y2011	GC	July	H2539	17	None
Y2011	GC	August	H2539	18	None
Y2011	GC	July	H2540	17	None
Y2011	GC	August	H2540	17	None
Y2011	GC	June	H2542	17	None
Y2011	GC	June	H2544	16	None
Y2011	GC	July	H2544	17	None
Y2011	GC	August	H2544	20	None
Y2011	GC	August	H2544	18	None
Y2011	GC	September	H2544	19	None
Y2011	GC	October	H2544	20	None
Y2011	GC	October	H2548	21	None
Y2011	GC	October	H2550	23	None
Y2011	GC	August	H2551	17	None
Y2011	GC	August	H2551	18	None
Y2011	GC	September	H2551	20	None
Y2011	GC	October	H2551	19	None
Y2012	GC	April	H2551	21	None
Y2012	GC	May	H2551	23	None
Y2012	GC	June	H2551	23	None
Y2012	GC	June	H2551	23	None
Y2012	GC	July	H2551	27	None
Y2012	GC	August	H2551	27	None
Y2012	GC	September	H2551	28	None
Y2012	GC	October	H2551	25	None
Y2012	GC	November	H2551	24	None
Y2011	GC	June	H2553	16	None
Y2011	GC	July	H2553	18	None
Y2011	GC	August	H2553	19	None
Y2011	GC	August	H2553	19	None
Y2011	GC	June	H2556	24	None
Y2011	GC	June	H2556	26	None
Y2011	GC	July	H2556	26	None
Y2011	GC	June	H2557	25	None
Y2011	GC	June	H2557	25	None
Y2011	GC	July	H2557	28	None
Y2011	GC	August	H2557	31	None
Y2011	GC	August	H2557	29	None
Y2011	GC	September	H2557	30	None
Y2011	GC	July	H2564	16	None
Y2011	GC	August	H2564	16	None
Y2011	GC	August	H2564	17	None
Y2011	GC	October	H2564	20	None
Y2011	GC	July	H2565	18	None
Y2011	GC	July	H2566	19	None
Y2011	GC	August	H2566	22	None
Y2011	GC	August	H2566	22	None
Y2011	GC	October	H2566	23	None
Y2011	GC	October	H2566	23	None
Y2011	GC	June	H2568	18	None
Y2011	GC	June	H2569	16	None
Y2011	GC	July	H2569	17	None
Y2011	GC	August	H2569	18	None
Y2011	GC	August	H2569	19	None
Y2011	GC	September	H2569	22	None
Y2011	GC	October	H2569	22	None
Y2007	TC	August	H257	16	None
Y2007	TC	September	H257	15	None
Y2007	TC	September	H257	17	None
Y2007	TC	October	H257	18	None
Y2011	GC	July	H2570	19	None
Y2011	GC	June	H2572	27	None
Y2011	GC	July	H2572	25	None
Y2011	GC	August	H2572	25	None
Y2011	GC	August	H2572	25	None
Y2011	GC	July	H2575	21	None
Y2011	GC	August	H2575	25	None
Y2011	GC	June	H2581	28	None
Y2011	GC	July	H2581	28	None
Y2011	GC	August	H2581	26	None
Y2011	GC	August	H2581	30	None
Y2011	GC	October	H2581	25	None
Y2011	GC	October	H2581	25	None
Y2011	GC	July	H2582	17	None
Y2011	GC	August	H2582	17	None
Y2011	GC	August	H2582	17	None
Y2011	GC	July	H2588	17	None
Y2011	GC	August	H2588	18	None
Y2011	GC	August	H2588	19	None
Y2011	GC	September	H2588	20	None
Y2011	GC	October	H2588	23	None
Y2011	GC	October	H2588	20	None
Y2007	TC	August	H259	20	None
Y2007	TC	September	H259	18	None
Y2011	GC	July	H2591	20	None
Y2011	GC	August	H2592	19	None
Y2011	GC	August	H2594	21	None
Y2011	GC	October	H2594	24	None
Y2011	GC	August	H2599	24	None
Y2011	GC	September	H2599	22	None
Y2011	GC	June	H2601	18	None
Y2011	GC	July	H2601	17	None
Y2011	GC	August	H2601	21	None
Y2011	GC	August	H2601	20	None
Y2011	GC	July	H2609	20	None
Y2011	GC	August	H2609	21	None
Y2007	TC	August	H261	18	None
Y2007	TC	September	H261/H117	21	None
Y2011	GC	July	H2610	25	None
Y2011	GC	July	H2613	18	None
Y2011	GC	August	H2613	19	None
Y2011	GC	August	H2614	18	None
Y2011	GC	August	H2619	17	None
Y2007	TC	August	H262	18	None
Y2011	GC	August	H2620	20	None
Y2011	GC	July	H2623	20	None
Y2011	GC	August	H2623	22	None
Y2011	GC	June	H2625	19	None
Y2011	GC	July	H2625	20	None
Y2011	GC	August	H2625	21	None
Y2011	GC	August	H2625	24	None
Y2011	GC	September	H2625	22	None
Y2011	GC	October	H2625	22	None
Y2011	GC	October	H2625	22	None
Y2011	GC	June	H2626	26	None
Y2011	GC	June	H2629	17	None
Y2011	GC	July	H2629	20	None
Y2011	GC	August	H2629	22	None
Y2011	GC	August	H2629	21	None
Y2011	GC	October	H2629	21	None
Y2011	GC	October	H2629	22	None
Y2012	GC	April	H2629	21	None
Y2012	GC	May	H2629	25	None
Y2012	GC	June	H2629	26	None
Y2012	GC	June	H2629	26	None
Y2007	TC	August	H263	19	None
Y2007	TC	September	H263	18	None
Y2007	TC	September	H263	17	None
Y2007	TC	October	H263	18	None
Y2011	GC	June	H2635	20	None
Y2011	GC	September	H2636	20	None
Y2011	GC	July	H2639	15	None
Y2011	GC	August	H2639	17	None
Y2011	GC	July	H2640	18	None
Y2011	GC	July	H2641	25	None
Y2011	GC	July	H2642	17	None
Y2011	GC	August	H2642	18	None
Y2011	GC	July	H2644	16	None
Y2011	GC	August	H2644	19	None
Y2011	GC	August	H2650	20	None
Y2011	GC	July	H2651	21	None
Y2011	GC	August	H2651	22	None
Y2011	GC	August	H2651	24	None
Y2011	GC	September	H2651	24	None
Y2011	GC	October	H2651	25	None
Y2011	GC	October	H2651	23	None
Y2011	GC	July	H2653	18	None
Y2011	GC	July	H2655	14	None
Y2011	GC	August	H2655	18	None
Y2011	GC	September	H2655	21	None
Y2011	GC	October	H2655	22	None
Y2011	GC	October	H2655	22	None
Y2011	GC	October	H2657	22	None
Y2011	GC	October	H2657	23	None
Y2011	GC	August	H2661	21	None
Y2011	GC	August	H2665	27	None
Y2007	TC	July	H267	16	None
Y2007	TC	August	H267	17	None
Y2007	TC	September	H267	19	None
Y2007	TC	September	H267	19	None
Y2007	TC	October	H267	19	None
Y2011	GC	September	H2671	21	None
Y2011	GC	September	H2672	23	None
Y2011	GC	September	H2673	22	None
Y2012	GC	November	H2675	19	None
Y2011	GC	July	H2676	30	None
Y2011	GC	August	H2691	21	None
Y2011	GC	September	H2691	21	None
Y2011	GC	October	H2699	20	None
Y2010	TC	June	H2722	26	None
Y2010	TC	June	H2722	28	None
Y2010	TC	June	H2738	28	None
Y2010	TC	June	H2738	24	None
Y2007	TC	July	H274	18	None
Y2007	TC	September	H274	18	None
Y2007	TC	October	H274	19	None
Y2010	TC	June	H2740	25	None
Y2010	TC	June	H2740	23	None
Y2007	TC	August	H275	15	None
Y2007	TC	September	H275	18	None
Y2007	TC	August	H277	19	None
Y2007	TC	October	H277	21	None
Y2007	TC	August	H278	18	None
Y2010	TC	June	H2785	26	None
Y2010	TC	June	H2785	26	None
Y2010	TC	June	H2788	24	None
Y2010	TC	June	H2788	25	None
Y2010	TC	June	H2789	23	None
Y2010	TC	June	H2789	21	None
Y2007	TC	August	H279	15	None
Y2007	TC	September	H279	17	None
Y2007	TC	September	H281	19	None
Y2007	TC	October	H281	23	None
Y2010	TC	June	H2822	19	None
Y2007	TC	September	H283	18	None
Y2007	TC	October	H283	20	None
Y2010	TC	June	H2836	26	None
Y2011	TC	June	H2845	28	None
Y2011	TC	July	H2845	25	None
Y2011	TC	July	H2845	25	None
Y2011	TC	August	H2845	28	None
Y2011	TC	September	H2845	29	None
Y2011	TC	October	H2845	26	None
Y2011	TC	June	H2847	26	None
Y2011	TC	July	H2847	27	None
Y2011	TC	July	H2847	26	None
Y2007	TC	October	H285	24	None
Y2007	TC	October	H286	21	None
Y2010	TC	June	H2861	18	None
Y2011	TC	June	H2866	28	None
Y2011	TC	July	H2866	27	None
Y2011	TC	July	H2866	30	None
Y2011	TC	August	H2866	31	None
Y2011	TC	September	H2866	31	None
Y2011	TC	September	H2866	30	None
Y2011	TC	October	H2866	26	None
Y2007	TC	October	H287	25	None
Y2010	TC	June	H2876	25	None
Y2010	TC	June	H2876	26	None
Y2007	TC	October	H288	19	None
Y2010	TC	June	H2882	19	None
Y2011	TC	July	H2926	16	None
Y2011	TC	August	H2926	19	None
Y2011	TC	August	H2929	21	None
Y2011	TC	September	H2929	23	None
Y2011	TC	September	H2929	22	None
Y2011	TC	October	H2929	23	None
Y2011	TC	July	H2930	18	None
Y2011	TC	July	H2931	18	None
Y2011	TC	July	H2931	21	None
Y2011	TC	August	H2931	23	None
Y2011	TC	September	H2931	26	None
Y2011	TC	July	H2932	20	None
Y2011	TC	July	H2934	20	None
Y2011	TC	July	H2934	21	None
